gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YGR037C,id001,five_prime_UTR,chrVII:559994-561391,-,none,chrVII,559994,561391,1397
YGR038W,id001,five_prime_UTR,chrVII:560174-560682,+,none,chrVII,560174,560682,508
YGR039W,id001,five_prime_UTR,chrVII:574755-574888,+,none,chrVII,574755,574888,133
YGR040W,id001,five_prime_UTR,chrVII:575005-575398,+,none,chrVII,575005,575398,393
YGR041W,id001,five_prime_UTR,chrVII:576937-577487,+,none,chrVII,576937,577487,550
YGR042W,id001,five_prime_UTR,chrVII:578765-579476,+,none,chrVII,578765,579476,711
YGR043C,id001,five_prime_UTR,chrVII:581436-581469,-,none,chrVII,581436,581469,33
YGR044C,id001,five_prime_UTR,chrVII:583892-584184,-,none,chrVII,583892,584184,292
YGR045C,id002,five_prime_UTR,chrVII:584296-584575,-,none,chrVII,584296,584575,279
YGR046W,id003,five_prime_UTR,chrVII:584773-584895,+,none,chrVII,584773,584895,122
YGR047C,id004,five_prime_UTR,chrVII:589469-589504,-,none,chrVII,589469,589504,35
YGR048W,id002,five_prime_UTR,chrVII:589701-589826,+,none,chrVII,589701,589826,125
YGR049W,id001,five_prime_UTR,chrVII:591159-591314,+,none,chrVII,591159,591314,155
YGR050C,id003,five_prime_UTR,chrVII:592442-592537,-,none,chrVII,592442,592537,95
YGR053C,id001,five_prime_UTR,chrVII:595837-596058,-,none,chrVII,595837,596058,221
YGR054W,id001,five_prime_UTR,chrVII:596493-596693,+,none,chrVII,596493,596693,200
YGR055W,id001,five_prime_UTR,chrVII:599287-599417,+,none,chrVII,599287,599417,130
YGR056W,id001,five_prime_UTR,chrVII:601352-601661,+,none,chrVII,601352,601661,309
YGR057C,id002,five_prime_UTR,chrVII:605501-605574,-,none,chrVII,605501,605574,73
YGR058W,id001,five_prime_UTR,chrVII:605886-606136,+,none,chrVII,605886,606136,250
YGR060W,id002,five_prime_UTR,chrVII:610473-610564,+,none,chrVII,610473,610564,91
YGR061C,id001,five_prime_UTR,chrVII:615965-616084,-,none,chrVII,615965,616084,119
YGR062C,id002,five_prime_UTR,chrVII:617278-617318,-,none,chrVII,617278,617318,40
YGR063C,id002,five_prime_UTR,chrVII:617824-617841,-,none,chrVII,617824,617841,17
YGR064W,id001,five_prime_UTR,chrVII:616034-617621,+,none,chrVII,616034,617621,1587
YGR065C,id002,five_prime_UTR,chrVII:619858-619970,-,none,chrVII,619858,619970,112
YGR066C,id001,five_prime_UTR,chrVII:621799-621888,-,none,chrVII,621799,621888,89
YGR067C,id001,five_prime_UTR,chrVII:624786-624867,-,none,chrVII,624786,624867,81
YGR068C,id001,five_prime_UTR,chrVII:627084-627187,-,none,chrVII,627084,627187,103
YGR068W-A,id001,five_prime_UTR,chrVII:625834-626294,+,none,chrVII,625834,626294,460
YGR071C,id001,five_prime_UTR,chrVII:634063-634128,-,none,chrVII,634063,634128,65
YGR072W,id001,five_prime_UTR,chrVII:634239-634304,+,none,chrVII,634239,634304,65
YGR073C,id001,five_prime_UTR,chrVII:635986-636559,-,none,chrVII,635986,636559,573
YGR074W,id001,five_prime_UTR,chrVII:635661-635712,+,none,chrVII,635661,635712,51
YGR075C,id006,five_prime_UTR,chrVII:636875-636915,-,none,chrVII,636875,636915,40
YGR076C,id001,five_prime_UTR,chrVII:637577-637674,-,none,chrVII,637577,637674,97
YGR077C,id002,five_prime_UTR,chrVII:639513-639567,-,none,chrVII,639513,639567,54
YGR078C,id002,five_prime_UTR,chrVII:640371-640444,-,none,chrVII,640371,640444,73
YGR080W,id001,five_prime_UTR,chrVII:641968-642010,+,none,chrVII,641968,642010,42
YGR081C,id001,five_prime_UTR,chrVII:643780-643792,-,none,chrVII,643780,643792,12
YGR082W,id003,five_prime_UTR,chrVII:643836-644044,+,none,chrVII,643836,644044,208
YGR084C,id001,five_prime_UTR,chrVII:648142-648356,-,none,chrVII,648142,648356,214
YGR085C,id001,five_prime_UTR,chrVII:648907-650487,-,none,chrVII,648907,650487,1580
YGR086C,id001,five_prime_UTR,chrVII:650617-650935,-,none,chrVII,650617,650935,318
YGR088W,id001,five_prime_UTR,chrVII:653562-654634,+,none,chrVII,653562,654634,1072
YGR089W,id002,five_prime_UTR,chrVII:656680-656960,+,none,chrVII,656680,656960,280
YGR090W,id001,five_prime_UTR,chrVII:662081-662358,+,none,chrVII,662081,662358,277
YGR091W,id001,five_prime_UTR,chrVII:666272-666341,+,none,chrVII,666272,666341,69
YGR092W,id001,five_prime_UTR,chrVII:668069-668189,+,none,chrVII,668069,668189,120
YGR093W,id001,five_prime_UTR,chrVII:670302-670388,+,none,chrVII,670302,670388,86
YGR094W,id001,five_prime_UTR,chrVII:672186-672186,+,none,chrVII,672186,672186,0
YGR095C,id001,five_prime_UTR,chrVII:676342-677115,-,none,chrVII,676342,677115,773
YGR096W,id002,five_prime_UTR,chrVII:676538-676621,+,none,chrVII,676538,676621,83
YGR097W,id001,five_prime_UTR,chrVII:678425-678695,+,none,chrVII,678425,678695,270
YGR099W,id001,five_prime_UTR,chrVII:687819-687899,+,none,chrVII,687819,687899,80
YGR100W,id001,five_prime_UTR,chrVII:690053-690245,+,none,chrVII,690053,690245,192
YGR101W,id002,five_prime_UTR,chrVII:693281-693363,+,none,chrVII,693281,693363,82
YGR102C,id001,five_prime_UTR,chrVII:695135-695245,-,none,chrVII,695135,695245,110
YGR103W,id002,five_prime_UTR,chrVII:695366-695417,+,none,chrVII,695366,695417,51
YGR104C,id001,five_prime_UTR,chrVII:698368-698443,-,none,chrVII,698368,698443,75
YGR105W,id001,five_prime_UTR,chrVII:698221-698599,+,none,chrVII,698221,698599,378
YGR106C,id005,five_prime_UTR,chrVII:699786-699846,-,none,chrVII,699786,699846,60
YGR107W,id002,five_prime_UTR,chrVII:702461-702667,+,none,chrVII,702461,702667,206
YGR108W,id001,five_prime_UTR,chrVII:703418-703636,+,none,chrVII,703418,703636,218
YGR109C,id001,five_prime_UTR,chrVII:706501-706699,-,none,chrVII,706501,706699,198
YGR110W,id001,five_prime_UTR,chrVII:713629-713709,+,none,chrVII,713629,713709,80
YGR111W,id001,five_prime_UTR,chrVII:715724-715828,+,none,chrVII,715724,715828,104
YGR112W,id001,five_prime_UTR,chrVII:717279-717358,+,none,chrVII,717279,717358,79
YGR113W,id001,five_prime_UTR,chrVII:718810-718893,+,none,chrVII,718810,718893,83
YGR116W,id001,five_prime_UTR,chrVII:720286-720409,+,none,chrVII,720286,720409,123
YGR117C,id001,five_prime_UTR,chrVII:726479-726493,-,none,chrVII,726479,726493,14
YGR118W,id001,five_prime_UTR,chrVII:726943-726974,+,none,chrVII,726943,726974,31
YGR119C,id004,five_prime_UTR,chrVII:729671-729780,-,none,chrVII,729671,729780,109
YGR120C,id001,five_prime_UTR,chrVII:730821-731067,-,none,chrVII,730821,731067,246
YGR121C,id001,five_prime_UTR,chrVII:732927-732986,-,none,chrVII,732927,732986,59
YGR121W-A,id001,five_prime_UTR,chrVII:733206-733412,+,none,chrVII,733206,733412,206
YGR122C-A,id004,five_prime_UTR,chrVII:735758-736020,-,none,chrVII,735758,736020,262
YGR122W,id001,five_prime_UTR,chrVII:733604-733935,+,none,chrVII,733604,733935,331
YGR123C,id003,five_prime_UTR,chrVII:738203-738304,-,none,chrVII,738203,738304,101
YGR124W,id001,five_prime_UTR,chrVII:739847-739944,+,none,chrVII,739847,739944,97
YGR125W,id001,five_prime_UTR,chrVII:742229-742325,+,none,chrVII,742229,742325,96
YGR126W,id001,five_prime_UTR,chrVII:745716-745835,+,none,chrVII,745716,745835,119
YGR127W,id001,five_prime_UTR,chrVII:746124-746798,+,none,chrVII,746124,746798,674
YGR128C,id003,five_prime_UTR,chrVII:750091-750186,-,none,chrVII,750091,750186,95
YGR129W,id001,five_prime_UTR,chrVII:750359-750400,+,none,chrVII,750359,750400,41
YGR130C,id001,five_prime_UTR,chrVII:753844-754288,-,none,chrVII,753844,754288,444
YGR131W,id001,five_prime_UTR,chrVII:754547-754726,+,none,chrVII,754547,754726,179
YGR132C,id001,five_prime_UTR,chrVII:756452-757404,-,none,chrVII,756452,757404,952
YGR134W,id001,five_prime_UTR,chrVII:757613-757770,+,none,chrVII,757613,757770,157
YGR135W,id001,five_prime_UTR,chrVII:760609-761392,+,none,chrVII,760609,761392,783
YGR137W,id002,five_prime_UTR,chrVII:762454-762888,+,none,chrVII,762454,762888,434
YGR138C,id001,five_prime_UTR,chrVII:765606-765889,-,none,chrVII,765606,765889,283
YGR141W,id001,five_prime_UTR,chrVII:770523-770569,+,none,chrVII,770523,770569,46
YGR142W,id001,five_prime_UTR,chrVII:771290-772454,+,none,chrVII,771290,772454,1164
YGR145W,id003,five_prime_UTR,chrVII:781704-781767,+,none,chrVII,781704,781767,63
YGR146C,id003,five_prime_UTR,chrVII:784858-785214,-,none,chrVII,784858,785214,356
YGR146C-A,id001,five_prime_UTR,chrVII:785437-785977,-,none,chrVII,785437,785977,540
YGR147C,id001,five_prime_UTR,chrVII:786920-786983,-,none,chrVII,786920,786983,63
YGR148C,id001,five_prime_UTR,chrVII:787779-788723,-,none,chrVII,787779,788723,944
YGR149W,id004,five_prime_UTR,chrVII:788904-789031,+,none,chrVII,788904,789031,127
YGR150C,id001,five_prime_UTR,chrVII:793053-793094,-,none,chrVII,793053,793094,41
YGR151C,id001,five_prime_UTR,chrVII:794990-795056,-,none,chrVII,794990,795056,66
YGR153W,id001,five_prime_UTR,chrVII:795895-796092,+,none,chrVII,795895,796092,197
YGR154C,id001,five_prime_UTR,chrVII:797868-798347,-,none,chrVII,797868,798347,479
YGR155W,id001,five_prime_UTR,chrVII:798456-798543,+,none,chrVII,798456,798543,87
YGR156W,id002,five_prime_UTR,chrVII:800395-800546,+,none,chrVII,800395,800546,151
YGR157W,id002,five_prime_UTR,chrVII:802187-802440,+,none,chrVII,802187,802440,253
YGR158C,id005,five_prime_UTR,chrVII:806021-806100,-,none,chrVII,806021,806100,79
YGR159C,id001,five_prime_UTR,chrVII:807656-807837,-,none,chrVII,807656,807837,181
YGR161C,id001,five_prime_UTR,chrVII:809420-809518,-,none,chrVII,809420,809518,98
YGR161W-C,id005,five_prime_UTR,chrVII:809990-810227,+,none,chrVII,809990,810227,237
YGR163W,id001,five_prime_UTR,chrVII:827401-827552,+,none,chrVII,827401,827552,151
YGR165W,id002,five_prime_UTR,chrVII:828983-829116,+,none,chrVII,828983,829116,133
YGR166W,id002,five_prime_UTR,chrVII:830408-830515,+,none,chrVII,830408,830515,107
YGR167W,id003,five_prime_UTR,chrVII:832357-832456,+,none,chrVII,832357,832456,99
YGR168C,id001,five_prime_UTR,chrVII:834482-834602,-,none,chrVII,834482,834602,120
YGR169C,id001,five_prime_UTR,chrVII:835903-835970,-,none,chrVII,835903,835970,67
YGR169C-A,id001,five_prime_UTR,chrVII:836665-836786,-,none,chrVII,836665,836786,121
YGR170W,id001,five_prime_UTR,chrVII:837112-837142,+,none,chrVII,837112,837142,30
YGR171C,id002,five_prime_UTR,chrVII:842551-842588,-,none,chrVII,842551,842588,37
YGR172C,id002,five_prime_UTR,chrVII:843591-843628,-,none,chrVII,843591,843628,37
YGR173W,id001,five_prime_UTR,chrVII:842942-843854,+,none,chrVII,842942,843854,912
YGR174C,id001,five_prime_UTR,chrVII:846405-846622,-,none,chrVII,846405,846622,217
YGR174W-A,id001,five_prime_UTR,chrVII:845829-846655,+,none,chrVII,845829,846655,826
YGR175C,id001,five_prime_UTR,chrVII:848423-848521,-,none,chrVII,848423,848521,98
YGR177C,id001,five_prime_UTR,chrVII:850436-850833,-,none,chrVII,850436,850833,397
YGR178C,id001,five_prime_UTR,chrVII:853215-853497,-,none,chrVII,853215,853497,282
YGR179C,id001,five_prime_UTR,chrVII:854895-854954,-,none,chrVII,854895,854954,59
YGR180C,id001,five_prime_UTR,chrVII:856301-856518,-,none,chrVII,856301,856518,217
YGR181W,id002,five_prime_UTR,chrVII:858196-858287,+,none,chrVII,858196,858287,91
YGR183C,id001,five_prime_UTR,chrVII:859476-859556,-,none,chrVII,859476,859556,80
YGR185C,id001,five_prime_UTR,chrVII:867520-867558,-,none,chrVII,867520,867558,38
YGR186W,id004,five_prime_UTR,chrVII:867756-867774,+,none,chrVII,867756,867774,18
YGR187C,id001,five_prime_UTR,chrVII:871416-871510,-,none,chrVII,871416,871510,94
YGR188C,id001,five_prime_UTR,chrVII:875109-875165,-,none,chrVII,875109,875165,56
YGR189C,id001,five_prime_UTR,chrVII:878192-878400,-,none,chrVII,878192,878400,208
YGR190C,id001,five_prime_UTR,chrVII:880661-882709,-,none,chrVII,880661,882709,2048
YGR191W,id002,five_prime_UTR,chrVII:880191-880420,+,none,chrVII,880191,880420,229
YGR192C,id001,five_prime_UTR,chrVII:883810-885044,-,none,chrVII,883810,885044,1234
YGR193C,id002,five_prime_UTR,chrVII:885741-885855,-,none,chrVII,885741,885855,114
YGR195W,id001,five_prime_UTR,chrVII:888752-888882,+,none,chrVII,888752,888882,130
YGR196C,id001,five_prime_UTR,chrVII:892186-892260,-,none,chrVII,892186,892260,74
YGR197C,id001,five_prime_UTR,chrVII:894140-894346,-,none,chrVII,894140,894346,206
YGR198W,id001,five_prime_UTR,chrVII:894593-894693,+,none,chrVII,894593,894693,100
YGR199W,id001,five_prime_UTR,chrVII:897461-897502,+,none,chrVII,897461,897502,41
YGR200C,id002,five_prime_UTR,chrVII:902270-902329,-,none,chrVII,902270,902329,59
YGR201C,id001,five_prime_UTR,chrVII:903197-903261,-,none,chrVII,903197,903261,64
YGR202C,id001,five_prime_UTR,chrVII:904748-904853,-,none,chrVII,904748,904853,105
YGR203W,id001,five_prime_UTR,chrVII:904747-905237,+,none,chrVII,904747,905237,490
YGR204C-A,id001,five_prime_UTR,chrVII:909174-910237,-,none,chrVII,909174,910237,1063
YGR204W,id001,five_prime_UTR,chrVII:905813-905934,+,none,chrVII,905813,905934,121
YGR205W,id001,five_prime_UTR,chrVII:909001-909213,+,none,chrVII,909001,909213,212
YGR206W,id001,five_prime_UTR,chrVII:910222-910432,+,none,chrVII,910222,910432,210
YGR207C,id001,five_prime_UTR,chrVII:911628-913049,-,none,chrVII,911628,913049,1421
YGR208W,id003,five_prime_UTR,chrVII:911824-911883,+,none,chrVII,911824,911883,59
YGR209C,id002,five_prime_UTR,chrVII:913227-913872,-,none,chrVII,913227,913872,645
YGR210C,id001,five_prime_UTR,chrVII:914738-914863,-,none,chrVII,914738,914863,125
YGR211W,id001,five_prime_UTR,chrVII:915117-915241,+,none,chrVII,915117,915241,124
YGR212W,id001,five_prime_UTR,chrVII:917001-917040,+,none,chrVII,917001,917040,39
YGR213C,id001,five_prime_UTR,chrVII:919465-919469,-,none,chrVII,919465,919469,4
YGR214W,id001,five_prime_UTR,chrVII:920385-920575,+,none,chrVII,920385,920575,190
YGR215W,id004,five_prime_UTR,chrVII:922110-922175,+,none,chrVII,922110,922175,65
YGR216C,id004,five_prime_UTR,chrVII:924462-924523,-,none,chrVII,924462,924523,61
YGR218W,id001,five_prime_UTR,chrVII:932242-932541,+,none,chrVII,932242,932541,299
YGR220C,id001,five_prime_UTR,chrVII:936883-936909,-,none,chrVII,936883,936909,26
YGR221C,id002,five_prime_UTR,chrVII:938992-939162,-,none,chrVII,938992,939162,170
YGR222W,id001,five_prime_UTR,chrVII:939753-939923,+,none,chrVII,939753,939923,170
YGR223C,id003,five_prime_UTR,chrVII:942215-942274,-,none,chrVII,942215,942274,59
YGR225W,id001,five_prime_UTR,chrVII:945030-945145,+,none,chrVII,945030,945145,115
YGR227W,id002,five_prime_UTR,chrVII:947314-947420,+,none,chrVII,947314,947420,106
YGR229C,id001,five_prime_UTR,chrVII:950899-951243,-,none,chrVII,950899,951243,344
YGR230W,id001,five_prime_UTR,chrVII:951749-951894,+,none,chrVII,951749,951894,145
YGR231C,id001,five_prime_UTR,chrVII:953480-953673,-,none,chrVII,953480,953673,193
YGR232W,id001,five_prime_UTR,chrVII:953772-953960,+,none,chrVII,953772,953960,188
YGR233C,id001,five_prime_UTR,chrVII:958210-958422,-,none,chrVII,958210,958422,212
YGR234W,id001,five_prime_UTR,chrVII:959796-959904,+,none,chrVII,959796,959904,108
YGR235C,id001,five_prime_UTR,chrVII:962061-962332,-,none,chrVII,962061,962332,271
YGR236C,id001,five_prime_UTR,chrVII:962817-963298,-,none,chrVII,962817,963298,481
YGR237C,id001,five_prime_UTR,chrVII:965655-965715,-,none,chrVII,965655,965715,60
YGR239C,id002,five_prime_UTR,chrVII:970053-970175,-,none,chrVII,970053,970175,122
YGR240C,id001,five_prime_UTR,chrVII:973734-974074,-,none,chrVII,973734,974074,340
YGR241C,id001,five_prime_UTR,chrVII:976581-976776,-,none,chrVII,976581,976776,195
YGR243W,id001,five_prime_UTR,chrVII:977190-977336,+,none,chrVII,977190,977336,146
YGR244C,id001,five_prime_UTR,chrVII:979319-979587,-,none,chrVII,979319,979587,268
YGR245C,id001,five_prime_UTR,chrVII:982068-982171,-,none,chrVII,982068,982171,103
YGR246C,id001,five_prime_UTR,chrVII:984272-984442,-,none,chrVII,984272,984442,170
YGR247W,id001,five_prime_UTR,chrVII:984827-984966,+,none,chrVII,984827,984966,139
YGR248W,id002,five_prime_UTR,chrVII:985924-985972,+,none,chrVII,985924,985972,48
YGR250C,id001,five_prime_UTR,chrVII:993521-993772,-,none,chrVII,993521,993772,251
YGR251W,id001,five_prime_UTR,chrVII:995568-995639,+,none,chrVII,995568,995639,71
YGR252W,id001,five_prime_UTR,chrVII:996791-996869,+,none,chrVII,996791,996869,78
YGR253C,id003,five_prime_UTR,chrVII:999140-999200,-,none,chrVII,999140,999200,60
YGR254W,id001,five_prime_UTR,chrVII:1000890-1000927,+,none,chrVII,1000890,1000927,37
YGR255C,id002,five_prime_UTR,chrVII:1003962-1004063,-,none,chrVII,1003962,1004063,101
YGR256W,id001,five_prime_UTR,chrVII:1004415-1004624,+,none,chrVII,1004415,1004624,209
YGR257C,id001,five_prime_UTR,chrVII:1007305-1007552,-,none,chrVII,1007305,1007552,247
YGR258C,id001,five_prime_UTR,chrVII:1010766-1010813,-,none,chrVII,1010766,1010813,47
YGR259C,id001,five_prime_UTR,chrVII:1012921-1013266,-,none,chrVII,1012921,1013266,345
YGR260W,id001,five_prime_UTR,chrVII:1012249-1012485,+,none,chrVII,1012249,1012485,236
YGR261C,id001,five_prime_UTR,chrVII:1016750-1016813,-,none,chrVII,1016750,1016813,63
YGR262C,id001,five_prime_UTR,chrVII:1017759-1017808,-,none,chrVII,1017759,1017808,49
YGR263C,id001,five_prime_UTR,chrVII:1019241-1019313,-,none,chrVII,1019241,1019313,72
YGR264C,id001,five_prime_UTR,chrVII:1021853-1022373,-,none,chrVII,1021853,1022373,520
YGR266W,id001,five_prime_UTR,chrVII:1022576-1022656,+,none,chrVII,1022576,1022656,80
YGR267C,id001,five_prime_UTR,chrVII:1025735-1026607,-,none,chrVII,1025735,1026607,872
YGR268C,id003,five_prime_UTR,chrVII:1026653-1026696,-,none,chrVII,1026653,1026696,43
YGR271C-A,id001,five_prime_UTR,chrVII:1038501-1038639,-,none,chrVII,1038501,1038639,138
YGR273C,id001,five_prime_UTR,chrVII:1039239-1039333,-,none,chrVII,1039239,1039333,94
YGR274C,id001,five_prime_UTR,chrVII:1043095-1043114,-,none,chrVII,1043095,1043114,19
YGR277C,id004,five_prime_UTR,chrVII:1046561-1046580,-,none,chrVII,1046561,1046580,19
YGR278W,id001,five_prime_UTR,chrVII:1046721-1046731,+,none,chrVII,1046721,1046731,10
YGR279C,id001,five_prime_UTR,chrVII:1049958-1050066,-,none,chrVII,1049958,1050066,108
YGR280C,id003,five_prime_UTR,chrVII:1051725-1051764,-,none,chrVII,1051725,1051764,39
YGR282C,id002,five_prime_UTR,chrVII:1058724-1058752,-,none,chrVII,1058724,1058752,28
YGR283C,id002,five_prime_UTR,chrVII:1060040-1060095,-,none,chrVII,1060040,1060095,55
YGR284C,id005,five_prime_UTR,chrVII:1061590-1061641,-,none,chrVII,1061590,1061641,51
YGR285C,id002,five_prime_UTR,chrVII:1063153-1063185,-,none,chrVII,1063153,1063185,32
YGR286C,id001,five_prime_UTR,chrVII:1064940-1065214,-,none,chrVII,1064940,1065214,274
YGR287C,id001,five_prime_UTR,chrVII:1068991-1069099,-,none,chrVII,1068991,1069099,108
YGR288W,id001,five_prime_UTR,chrVII:1070205-1070293,+,none,chrVII,1070205,1070293,88
YGR289C,id001,five_prime_UTR,chrVII:1075813-1076144,-,none,chrVII,1075813,1076144,331
YGR292W,id001,five_prime_UTR,chrVII:1076578-1076599,+,none,chrVII,1076578,1076599,21
YGR294W,id001,five_prime_UTR,chrVII:1079979-1080306,+,none,chrVII,1079979,1080306,327
YHL001W,id001,five_prime_UTR,chrVIII:104256-104277,+,none,chrVIII,104256,104277,21
YHL002C-A,id001,five_prime_UTR,chrVIII:103075-103091,-,none,chrVIII,103075,103091,16
YHL002W,id001,five_prime_UTR,chrVIII:102561-102612,+,none,chrVIII,102561,102612,51
YHL003C,id001,five_prime_UTR,chrVIII:101883-102061,-,none,chrVIII,101883,102061,178
YHL004W,id001,five_prime_UTR,chrVIII:99131-99219,+,none,chrVIII,99131,99219,88
YHL006C,id007,five_prime_UTR,chrVIII:98795-98862,-,none,chrVIII,98795,98862,67
YHL006W-A,id001,five_prime_UTR,chrVIII:97236-97732,+,none,chrVIII,97236,97732,496
YHL007C,id002,five_prime_UTR,chrVIII:97937-98081,-,none,chrVIII,97937,98081,144
YHL008C,id001,five_prime_UTR,chrVIII:94510-94702,-,none,chrVIII,94510,94702,192
YHL009C,id001,five_prime_UTR,chrVIII:85060-85216,-,none,chrVIII,85060,85216,156
YHL011C,id002,five_prime_UTR,chrVIII:81616-81716,-,none,chrVIII,81616,81716,100
YHL013C,id003,five_prime_UTR,chrVIII:78353-78393,-,none,chrVIII,78353,78393,40
YHL014C,id003,five_prime_UTR,chrVIII:77314-77345,-,none,chrVIII,77314,77345,31
YHL015W,id001,five_prime_UTR,chrVIII:75393-75412,+,none,chrVIII,75393,75412,19
YHL016C,id001,five_prime_UTR,chrVIII:74244-74549,-,none,chrVIII,74244,74549,305
YHL017W,id001,five_prime_UTR,chrVIII:70164-70276,+,none,chrVIII,70164,70276,112
YHL018W,id001,five_prime_UTR,chrVIII:69677-69708,+,none,chrVIII,69677,69708,31
YHL019C,id001,five_prime_UTR,chrVIII:69548-69603,-,none,chrVIII,69548,69603,55
YHL020C,id001,five_prime_UTR,chrVIII:67456-67553,-,none,chrVIII,67456,67553,97
YHL021C,id001,five_prime_UTR,chrVIII:65859-65948,-,none,chrVIII,65859,65948,89
YHL023C,id001,five_prime_UTR,chrVIII:62563-62600,-,none,chrVIII,62563,62600,37
YHL025W,id001,five_prime_UTR,chrVIII:53653-54851,+,none,chrVIII,53653,54851,1198
YHL026C,id001,five_prime_UTR,chrVIII:54166-54321,-,none,chrVIII,54166,54321,155
YHL027W,id001,five_prime_UTR,chrVIII:50969-51111,+,none,chrVIII,50969,51111,142
YHL028W,id001,five_prime_UTR,chrVIII:48677-48763,+,none,chrVIII,48677,48763,86
YHL029C,id001,five_prime_UTR,chrVIII:47968-48048,-,none,chrVIII,47968,48048,80
YHL031C,id001,five_prime_UTR,chrVIII:39486-39786,-,none,chrVIII,39486,39786,300
YHL032C,id002,five_prime_UTR,chrVIII:38508-38620,-,none,chrVIII,38508,38620,112
YHL033C,id001,five_prime_UTR,chrVIII:36025-36045,-,none,chrVIII,36025,36045,20
