gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YDR337W,id001,three_prime_UTR,chrIV:1147179-1147408,+,none,chrIV,1147179,1147408,229
YDR338C,id001,three_prime_UTR,chrIV:1147255-1147379,-,none,chrIV,1147255,1147379,124
YDR339C,id001,three_prime_UTR,chrIV:1149460-1149951,-,none,chrIV,1149460,1149951,491
YDR341C,id002,three_prime_UTR,chrIV:1151653-1151803,-,none,chrIV,1151653,1151803,150
YDR342C,id003,three_prime_UTR,chrIV:1154074-1154216,-,none,chrIV,1154074,1154216,142
YDR343C,id001,three_prime_UTR,chrIV:1159269-1159608,-,none,chrIV,1159269,1159608,339
YDR345C,id001,three_prime_UTR,chrIV:1162818-1162957,-,none,chrIV,1162818,1162957,139
YDR346C,id004,three_prime_UTR,chrIV:1166899-1167214,-,none,chrIV,1166899,1167214,315
YDR347W,id001,three_prime_UTR,chrIV:1170143-1170267,+,none,chrIV,1170143,1170267,124
YDR348C,id001,three_prime_UTR,chrIV:1170039-1170326,-,none,chrIV,1170039,1170326,287
YDR349C,id001,three_prime_UTR,chrIV:1172264-1172386,-,none,chrIV,1172264,1172386,122
YDR350C,id001,three_prime_UTR,chrIV:1176047-1176120,-,none,chrIV,1176047,1176120,73
YDR351W,id001,three_prime_UTR,chrIV:1181260-1181414,+,none,chrIV,1181260,1181414,154
YDR352W,id001,three_prime_UTR,chrIV:1182754-1183305,+,none,chrIV,1182754,1183305,551
YDR353W,id001,three_prime_UTR,chrIV:1184258-1184312,+,none,chrIV,1184258,1184312,54
YDR354W,id004,three_prime_UTR,chrIV:1185889-1185971,+,none,chrIV,1185889,1185971,82
YDR357C,id001,three_prime_UTR,chrIV:1189166-1189199,-,none,chrIV,1189166,1189199,33
YDR358W,id003,three_prime_UTR,chrIV:1191732-1191927,+,none,chrIV,1191732,1191927,195
YDR361C,id002,three_prime_UTR,chrIV:1195050-1195412,-,none,chrIV,1195050,1195412,362
YDR362C,id002,three_prime_UTR,chrIV:1196480-1196679,-,none,chrIV,1196480,1196679,199
YDR363W,id001,three_prime_UTR,chrIV:1200553-1201491,+,none,chrIV,1200553,1201491,938
YDR363W-A,id001,three_prime_UTR,chrIV:1202397-1202806,+,none,chrIV,1202397,1202806,409
YDR364C,id003,three_prime_UTR,chrIV:1202370-1202843,-,none,chrIV,1202370,1202843,473
YDR365C,id001,three_prime_UTR,chrIV:1204384-1204497,-,none,chrIV,1204384,1204497,113
YDR367W,id001,three_prime_UTR,chrIV:1213614-1213810,+,none,chrIV,1213614,1213810,196
YDR368W,id001,three_prime_UTR,chrIV:1214842-1214994,+,none,chrIV,1214842,1214994,152
YDR370C,id001,three_prime_UTR,chrIV:1217664-1217782,-,none,chrIV,1217664,1217782,118
YDR371C-A,id001,three_prime_UTR,chrIV:1219438-1219509,-,none,chrIV,1219438,1219509,71
YDR371W,id001,three_prime_UTR,chrIV:1220948-1221049,+,none,chrIV,1220948,1221049,101
YDR372C,id002,three_prime_UTR,chrIV:1220892-1221112,-,none,chrIV,1220892,1221112,220
YDR373W,id001,three_prime_UTR,chrIV:1223331-1223441,+,none,chrIV,1223331,1223441,110
YDR374W-A,id002,three_prime_UTR,chrIV:1225026-1225320,+,none,chrIV,1225026,1225320,294
YDR375C,id001,three_prime_UTR,chrIV:1225108-1225166,-,none,chrIV,1225108,1225166,58
YDR376W,id002,three_prime_UTR,chrIV:1228303-1228436,+,none,chrIV,1228303,1228436,133
YDR377W,id001,three_prime_UTR,chrIV:1228916-1229200,+,none,chrIV,1228916,1229200,284
YDR378C,id003,three_prime_UTR,chrIV:1229140-1229349,-,none,chrIV,1229140,1229349,209
YDR379C-A,id003,three_prime_UTR,chrIV:1233206-1233278,-,none,chrIV,1233206,1233278,72
YDR379W,id001,three_prime_UTR,chrIV:1233196-1233269,+,none,chrIV,1233196,1233269,73
YDR380W,id001,three_prime_UTR,chrIV:1236125-1236269,+,none,chrIV,1236125,1236269,144
YDR381C-A,id001,three_prime_UTR,chrIV:1238213-1238312,-,none,chrIV,1238213,1238312,99
YDR381W,id002,three_prime_UTR,chrIV:1238004-1238351,+,none,chrIV,1238004,1238351,347
YDR382W,id002,three_prime_UTR,chrIV:1239824-1239990,+,none,chrIV,1239824,1239990,166
YDR383C,id004,three_prime_UTR,chrIV:1239885-1239960,-,none,chrIV,1239885,1239960,75
YDR384C,id003,three_prime_UTR,chrIV:1241132-1241204,-,none,chrIV,1241132,1241204,72
YDR385W,id002,three_prime_UTR,chrIV:1245758-1245949,+,none,chrIV,1245758,1245949,191
YDR386W,id005,three_prime_UTR,chrIV:1247982-1248091,+,none,chrIV,1247982,1248091,109
YDR387C,id001,three_prime_UTR,chrIV:1247971-1248154,-,none,chrIV,1247971,1248154,183
YDR388W,id002,three_prime_UTR,chrIV:1251634-1251783,+,none,chrIV,1251634,1251783,149
YDR389W,id002,three_prime_UTR,chrIV:1254501-1254811,+,none,chrIV,1254501,1254811,310
YDR390C,id002,three_prime_UTR,chrIV:1254838-1254937,-,none,chrIV,1254838,1254937,99
YDR391C,id001,three_prime_UTR,chrIV:1257277-1257358,-,none,chrIV,1257277,1257358,81
YDR392W,id001,three_prime_UTR,chrIV:1259709-1259839,+,none,chrIV,1259709,1259839,130
YDR393W,id002,three_prime_UTR,chrIV:1261271-1261452,+,none,chrIV,1261271,1261452,181
YDR394W,id001,three_prime_UTR,chrIV:1262967-1263049,+,none,chrIV,1262967,1263049,82
YDR395W,id002,three_prime_UTR,chrIV:1266158-1266255,+,none,chrIV,1266158,1266255,97
YDR397C,id003,three_prime_UTR,chrIV:1266268-1266366,-,none,chrIV,1266268,1266366,98
YDR398W,id002,three_prime_UTR,chrIV:1269402-1269539,+,none,chrIV,1269402,1269539,137
YDR399W,id003,three_prime_UTR,chrIV:1270733-1270974,+,none,chrIV,1270733,1270974,241
YDR400W,id001,three_prime_UTR,chrIV:1272085-1272335,+,none,chrIV,1272085,1272335,250
YDR404C,id001,three_prime_UTR,chrIV:1276512-1276654,-,none,chrIV,1276512,1276654,142
YDR405W,id002,three_prime_UTR,chrIV:1278437-1279201,+,none,chrIV,1278437,1279201,764
YDR407C,id001,three_prime_UTR,chrIV:1284000-1284069,-,none,chrIV,1284000,1284069,69
YDR408C,id002,three_prime_UTR,chrIV:1288140-1288215,-,none,chrIV,1288140,1288215,75
YDR410C,id012,three_prime_UTR,chrIV:1292269-1292372,-,none,chrIV,1292269,1292372,103
YDR411C,id003,three_prime_UTR,chrIV:1293256-1293369,-,none,chrIV,1293256,1293369,113
YDR412W,id003,three_prime_UTR,chrIV:1295400-1295634,+,none,chrIV,1295400,1295634,234
YDR414C,id002,three_prime_UTR,chrIV:1295437-1295598,-,none,chrIV,1295437,1295598,161
YDR415C,id004,three_prime_UTR,chrIV:1296704-1297037,-,none,chrIV,1296704,1297037,333
YDR416W,id002,three_prime_UTR,chrIV:1301011-1301036,+,none,chrIV,1301011,1301036,25
YDR418W,id001,three_prime_UTR,chrIV:1302113-1302209,+,none,chrIV,1302113,1302209,96
YDR419W,id002,three_prime_UTR,chrIV:1305072-1305407,+,none,chrIV,1305072,1305407,335
YDR421W,id003,three_prime_UTR,chrIV:1314892-1314921,+,none,chrIV,1314892,1314921,29
YDR422C,id001,three_prime_UTR,chrIV:1315036-1315326,-,none,chrIV,1315036,1315326,290
YDR423C,id001,three_prime_UTR,chrIV:1317953-1318046,-,none,chrIV,1317953,1318046,93
YDR424C,id002,three_prime_UTR,chrIV:1319346-1319387,-,none,chrIV,1319346,1319387,41
YDR425W,id001,three_prime_UTR,chrIV:1321941-1322052,+,none,chrIV,1321941,1322052,111
YDR427W,id003,three_prime_UTR,chrIV:1323386-1323520,+,none,chrIV,1323386,1323520,134
YDR428C,id002,three_prime_UTR,chrIV:1323346-1323454,-,none,chrIV,1323346,1323454,108
YDR429C,id007,three_prime_UTR,chrIV:1324264-1324477,-,none,chrIV,1324264,1324477,213
YDR430C,id003,three_prime_UTR,chrIV:1325468-1325501,-,none,chrIV,1325468,1325501,33
YDR433W,id005,three_prime_UTR,chrIV:1330040-1330427,+,none,chrIV,1330040,1330427,387
YDR434W,id001,three_prime_UTR,chrIV:1332841-1332934,+,none,chrIV,1332841,1332934,93
YDR435C,id002,three_prime_UTR,chrIV:1332857-1332983,-,none,chrIV,1332857,1332983,126
YDR436W,id002,three_prime_UTR,chrIV:1336953-1337114,+,none,chrIV,1336953,1337114,161
YDR437W,id003,three_prime_UTR,chrIV:1337774-1339173,+,none,chrIV,1337774,1339173,1399
YDR438W,id001,three_prime_UTR,chrIV:1339386-1339472,+,none,chrIV,1339386,1339472,86
YDR439W,id001,three_prime_UTR,chrIV:1340719-1340827,+,none,chrIV,1340719,1340827,108
YDR440W,id005,three_prime_UTR,chrIV:1344241-1344348,+,none,chrIV,1344241,1344348,107
YDR441C,id003,three_prime_UTR,chrIV:1344208-1344517,-,none,chrIV,1344208,1344517,309
YDR442W,id002,three_prime_UTR,chrIV:1346039-1346766,+,none,chrIV,1346039,1346766,727
YDR444W,id003,three_prime_UTR,chrIV:1352353-1352424,+,none,chrIV,1352353,1352424,71
YDR447C,id001,three_prime_UTR,chrIV:1354590-1354829,-,none,chrIV,1354590,1354829,239
YDR448W,id001,three_prime_UTR,chrIV:1357369-1357472,+,none,chrIV,1357369,1357472,103
YDR449C,id003,three_prime_UTR,chrIV:1357362-1357580,-,none,chrIV,1357362,1357580,218
YDR450W,id002,three_prime_UTR,chrIV:1360798-1361096,+,none,chrIV,1360798,1361096,298
YDR451C,id002,three_prime_UTR,chrIV:1360785-1361120,-,none,chrIV,1360785,1361120,335
YDR452W,id001,three_prime_UTR,chrIV:1364902-1365090,+,none,chrIV,1364902,1365090,188
YDR453C,id001,three_prime_UTR,chrIV:1364974-1365072,-,none,chrIV,1364974,1365072,98
YDR454C,id002,three_prime_UTR,chrIV:1365771-1366264,-,none,chrIV,1365771,1366264,493
YDR456W,id002,three_prime_UTR,chrIV:1369386-1369492,+,none,chrIV,1369386,1369492,106
YDR458C,id007,three_prime_UTR,chrIV:1379881-1380055,-,none,chrIV,1379881,1380055,174
YDR459C,id001,three_prime_UTR,chrIV:1382247-1382319,-,none,chrIV,1382247,1382319,72
YDR460W,id001,three_prime_UTR,chrIV:1384776-1384876,+,none,chrIV,1384776,1384876,100
YDR461C-A,id006,three_prime_UTR,chrIV:1385356-1385524,-,none,chrIV,1385356,1385524,168
YDR461W,id011,three_prime_UTR,chrIV:1385286-1385432,+,none,chrIV,1385286,1385432,146
YDR462W,id001,three_prime_UTR,chrIV:1386516-1386695,+,none,chrIV,1386516,1386695,179
YDR463W,id003,three_prime_UTR,chrIV:1388375-1388584,+,none,chrIV,1388375,1388584,209
YDR465C,id002,three_prime_UTR,chrIV:1393217-1393336,-,none,chrIV,1393217,1393336,119
YDR466W,id003,three_prime_UTR,chrIV:1397817-1398015,+,none,chrIV,1397817,1398015,198
YDR467C,id002,three_prime_UTR,chrIV:1396824-1397583,-,none,chrIV,1396824,1397583,759
YDR468C,id004,three_prime_UTR,chrIV:1397734-1398026,-,none,chrIV,1397734,1398026,292
YDR469W,id002,three_prime_UTR,chrIV:1399542-1400230,+,none,chrIV,1399542,1400230,688
YDR470C,id001,three_prime_UTR,chrIV:1399513-1399706,-,none,chrIV,1399513,1399706,193
YDR471W,id002,three_prime_UTR,chrIV:1402564-1402808,+,none,chrIV,1402564,1402808,244
YDR472W,id003,three_prime_UTR,chrIV:1404173-1404416,+,none,chrIV,1404173,1404416,243
YDR473C,id003,three_prime_UTR,chrIV:1404228-1404445,-,none,chrIV,1404228,1404445,217
YDR475C,id001,three_prime_UTR,chrIV:1407394-1407464,-,none,chrIV,1407394,1407464,70
YDR476C,id001,three_prime_UTR,chrIV:1410251-1410453,-,none,chrIV,1410251,1410453,202
YDR477W,id003,three_prime_UTR,chrIV:1414274-1414422,+,none,chrIV,1414274,1414422,148
YDR478W,id003,three_prime_UTR,chrIV:1415171-1416317,+,none,chrIV,1415171,1416317,1146
YDR479C,id001,three_prime_UTR,chrIV:1415129-1415210,-,none,chrIV,1415129,1415210,81
YDR481C,id002,three_prime_UTR,chrIV:1418493-1418550,-,none,chrIV,1418493,1418550,57
YDR482C,id001,three_prime_UTR,chrIV:1420260-1420431,-,none,chrIV,1420260,1420431,171
YDR483W,id001,three_prime_UTR,chrIV:1422485-1422597,+,none,chrIV,1422485,1422597,112
YDR484W,id003,three_prime_UTR,chrIV:1424688-1424817,+,none,chrIV,1424688,1424817,129
YDR485C,id002,three_prime_UTR,chrIV:1424687-1424820,-,none,chrIV,1424687,1424820,133
YDR486C,id003,three_prime_UTR,chrIV:1427173-1427431,-,none,chrIV,1427173,1427431,258
YDR487C,id005,three_prime_UTR,chrIV:1428243-1428354,-,none,chrIV,1428243,1428354,111
YDR488C,id001,three_prime_UTR,chrIV:1429036-1429188,-,none,chrIV,1429036,1429188,152
YDR489W,id002,three_prime_UTR,chrIV:1431896-1432500,+,none,chrIV,1431896,1432500,604
YDR490C,id002,three_prime_UTR,chrIV:1431818-1431968,-,none,chrIV,1431818,1431968,150
YDR492W,id004,three_prime_UTR,chrIV:1435874-1435960,+,none,chrIV,1435874,1435960,86
YDR493W,id002,three_prime_UTR,chrIV:1436588-1436754,+,none,chrIV,1436588,1436754,166
YDR494W,id010,three_prime_UTR,chrIV:1438015-1438087,+,none,chrIV,1438015,1438087,72
YDR495C,id001,three_prime_UTR,chrIV:1437964-1438115,-,none,chrIV,1437964,1438115,151
YDR496C,id001,three_prime_UTR,chrIV:1441196-1441433,-,none,chrIV,1441196,1441433,237
YDR497C,id002,three_prime_UTR,chrIV:1443615-1443713,-,none,chrIV,1443615,1443713,98
YDR498C,id002,three_prime_UTR,chrIV:1445396-1445843,-,none,chrIV,1445396,1445843,447
YDR499W,id005,three_prime_UTR,chrIV:1450073-1450167,+,none,chrIV,1450073,1450167,94
YDR500C,id002,three_prime_UTR,chrIV:1449981-1450198,-,none,chrIV,1449981,1450198,217
YDR502C,id003,three_prime_UTR,chrIV:1453017-1453310,-,none,chrIV,1453017,1453310,293
YDR503C,id001,three_prime_UTR,chrIV:1454830-1455042,-,none,chrIV,1454830,1455042,212
YDR504C,id003,three_prime_UTR,chrIV:1456139-1456311,-,none,chrIV,1456139,1456311,172
YDR505C,id001,three_prime_UTR,chrIV:1456519-1456695,-,none,chrIV,1456519,1456695,176
YDR506C,id002,three_prime_UTR,chrIV:1459307-1459728,-,none,chrIV,1459307,1459728,421
YDR507C,id002,three_prime_UTR,chrIV:1462182-1462358,-,none,chrIV,1462182,1462358,176
YDR508C,id002,three_prime_UTR,chrIV:1466259-1466453,-,none,chrIV,1466259,1466453,194
YDR510W,id001,three_prime_UTR,chrIV:1469705-1469847,+,none,chrIV,1469705,1469847,142
YDR511W,id002,three_prime_UTR,chrIV:1470418-1471025,+,none,chrIV,1470418,1471025,607
YDR512C,id001,three_prime_UTR,chrIV:1470417-1470500,-,none,chrIV,1470417,1470500,83
YDR513W,id002,three_prime_UTR,chrIV:1471448-1471549,+,none,chrIV,1471448,1471549,101
YDR514C,id003,three_prime_UTR,chrIV:1471430-1471548,-,none,chrIV,1471430,1471548,118
YDR515W,id001,three_prime_UTR,chrIV:1474772-1474873,+,none,chrIV,1474772,1474873,101
YDR516C,id003,three_prime_UTR,chrIV:1474854-1474974,-,none,chrIV,1474854,1474974,120
YDR517W,id001,three_prime_UTR,chrIV:1478357-1478460,+,none,chrIV,1478357,1478460,103
YDR518W,id002,three_prime_UTR,chrIV:1480161-1480210,+,none,chrIV,1480161,1480210,49
YDR519W,id002,three_prime_UTR,chrIV:1480832-1481057,+,none,chrIV,1480832,1481057,225
YDR520C,id002,three_prime_UTR,chrIV:1480950-1481085,-,none,chrIV,1480950,1481085,135
YDR523C,id001,three_prime_UTR,chrIV:1485514-1485566,-,none,chrIV,1485514,1485566,52
YDR524C,id002,three_prime_UTR,chrIV:1487060-1487542,-,none,chrIV,1487060,1487542,482
YDR524C-A,id001,three_prime_UTR,chrIV:1489850-1489871,-,none,chrIV,1489850,1489871,21
YDR524C-B,id001,three_prime_UTR,chrIV:1489289-1489598,-,none,chrIV,1489289,1489598,309
YDR525W-A,id002,three_prime_UTR,chrIV:1490835-1491057,+,none,chrIV,1490835,1491057,222
YDR527W,id002,three_prime_UTR,chrIV:1492413-1493096,+,none,chrIV,1492413,1493096,683
YDR528W,id002,three_prime_UTR,chrIV:1495857-1495996,+,none,chrIV,1495857,1495996,139
YDR529C,id002,three_prime_UTR,chrIV:1495808-1496165,-,none,chrIV,1495808,1496165,357
YDR530C,id001,three_prime_UTR,chrIV:1496628-1496791,-,none,chrIV,1496628,1496791,163
YDR531W,id001,three_prime_UTR,chrIV:1499335-1499410,+,none,chrIV,1499335,1499410,75
YDR532C,id003,three_prime_UTR,chrIV:1499338-1499396,-,none,chrIV,1499338,1499396,58
YDR533C,id004,three_prime_UTR,chrIV:1501262-1501447,-,none,chrIV,1501262,1501447,185
YDR534C,id001,three_prime_UTR,chrIV:1503065-1503314,-,none,chrIV,1503065,1503314,249
YDR536W,id001,three_prime_UTR,chrIV:1509714-1509860,+,none,chrIV,1509714,1509860,146
YDR538W,id003,three_prime_UTR,chrIV:1511630-1511861,+,none,chrIV,1511630,1511861,231
YDR539W,id001,three_prime_UTR,chrIV:1513605-1513953,+,none,chrIV,1513605,1513953,348
YDR540C,id002,three_prime_UTR,chrIV:1516834-1517136,-,none,chrIV,1516834,1517136,302
YDR541C,id002,three_prime_UTR,chrIV:1519465-1519664,-,none,chrIV,1519465,1519664,199
YEL001C,id002,three_prime_UTR,chrV:150000-150301,-,none,chrV,150000,150301,301
YEL002C,id001,three_prime_UTR,chrV:148562-148722,-,none,chrV,148562,148722,160
YEL003W,id002,three_prime_UTR,chrV:148599-148711,+,none,chrV,148599,148711,112
YEL004W,id002,three_prime_UTR,chrV:147979-148321,+,none,chrV,147979,148321,342
YEL005C,id005,three_prime_UTR,chrV:145810-145907,-,none,chrV,145810,145907,97
YEL006W,id007,three_prime_UTR,chrV:145334-145702,+,none,chrV,145334,145702,368
YEL008C-A,id002,three_prime_UTR,chrV:140310-140726,-,none,chrV,140310,140726,416
YEL008W,id002,three_prime_UTR,chrV:140892-141261,+,none,chrV,140892,141261,369
YEL009C,id002,three_prime_UTR,chrV:138823-138918,-,none,chrV,138823,138918,95
YEL011W,id001,three_prime_UTR,chrV:135234-135350,+,none,chrV,135234,135350,116
YEL012W,id003,three_prime_UTR,chrV:132551-132660,+,none,chrV,132551,132660,109
YEL013W,id002,three_prime_UTR,chrV:130561-131010,+,none,chrV,130561,131010,449
YEL015W,id006,three_prime_UTR,chrV:128284-128450,+,none,chrV,128284,128450,166
YEL016C,id001,three_prime_UTR,chrV:124566-124737,-,none,chrV,124566,124737,171
YEL017C-A,id006,three_prime_UTR,chrV:122331-122798,-,none,chrV,122331,122798,467
YEL017W,id003,three_prime_UTR,chrV:124670-124761,+,none,chrV,124670,124761,91
YEL018W,id003,three_prime_UTR,chrV:122310-122428,+,none,chrV,122310,122428,118
YEL019C,id001,three_prime_UTR,chrV:120343-120498,-,none,chrV,120343,120498,155
YEL020W-A,id001,three_prime_UTR,chrV:117474-117566,+,none,chrV,117474,117566,92
YEL021W,id001,three_prime_UTR,chrV:116970-117082,+,none,chrV,116970,117082,112
YEL022W,id001,three_prime_UTR,chrV:115800-115873,+,none,chrV,115800,115873,73
YEL023C,id002,three_prime_UTR,chrV:108422-108504,-,none,chrV,108422,108504,82
YEL024W,id003,three_prime_UTR,chrV:107907-108524,+,none,chrV,107907,108524,617
YEL026W,id001,three_prime_UTR,chrV:102323-102394,+,none,chrV,102323,102394,71
YEL027W,id003,three_prime_UTR,chrV:101251-101634,+,none,chrV,101251,101634,383
YEL028W,id001,three_prime_UTR,chrV:99129-99203,+,none,chrV,99129,99203,74
YEL029C,id003,three_prime_UTR,chrV:96494-96858,-,none,chrV,96494,96858,364
YEL030W,id002,three_prime_UTR,chrV:96578-96774,+,none,chrV,96578,96774,196
YEL031W,id001,three_prime_UTR,chrV:93905-94007,+,none,chrV,93905,94007,102
YEL032W,id003,three_prime_UTR,chrV:89852-90004,+,none,chrV,89852,90004,152
YEL034C-A,id005,three_prime_UTR,chrV:85440-85613,-,none,chrV,85440,85613,173
YEL034W,id003,three_prime_UTR,chrV:86149-86366,+,none,chrV,86149,86366,217
YEL036C,id001,three_prime_UTR,chrV:82971-83050,-,none,chrV,82971,83050,79
YEL037C,id003,three_prime_UTR,chrV:81215-81407,-,none,chrV,81215,81407,192
YEL038W,id003,three_prime_UTR,chrV:81145-81364,+,none,chrV,81145,81364,219
YEL039C,id007,three_prime_UTR,chrV:79521-79636,-,none,chrV,79521,79636,115
YEL040W,id001,three_prime_UTR,chrV:79456-79662,+,none,chrV,79456,79662,206
YEL041W,id001,three_prime_UTR,chrV:77431-77794,+,none,chrV,77431,77794,363
YEL042W,id001,three_prime_UTR,chrV:75327-75854,+,none,chrV,75327,75854,527
YEL043W,id002,three_prime_UTR,chrV:73348-73435,+,none,chrV,73348,73435,87
YEL044W,id004,three_prime_UTR,chrV:70257-70308,+,none,chrV,70257,70308,51
YEL046C,id002,three_prime_UTR,chrV:67027-67629,-,none,chrV,67027,67629,602
YEL048C,id004,three_prime_UTR,chrV:64089-64709,-,none,chrV,64089,64709,620
YEL049W,id001,three_prime_UTR,chrV:64090-64221,+,none,chrV,64090,64221,131
YEL050C,id001,three_prime_UTR,chrV:59524-59670,-,none,chrV,59524,59670,146
YEL050W-A,id001,three_prime_UTR,chrV:59740-59807,+,none,chrV,59740,59807,67
YEL051W,id001,three_prime_UTR,chrV:59148-59359,+,none,chrV,59148,59359,211
YEL052W,id001,three_prime_UTR,chrV:58100-58166,+,none,chrV,58100,58166,66
YEL053C,id001,three_prime_UTR,chrV:53814-53901,-,none,chrV,53814,53901,87
YEL054C,id001,three_prime_UTR,chrV:52208-52721,-,none,chrV,52208,52721,513
YEL055C,id004,three_prime_UTR,chrV:48399-48471,-,none,chrV,48399,48471,72
YEL056W,id004,three_prime_UTR,chrV:48373-48483,+,none,chrV,48373,48483,110
YEL057C,id001,three_prime_UTR,chrV:44914-45020,-,none,chrV,44914,45020,106
YEL058W,id003,three_prime_UTR,chrV:44925-45286,+,none,chrV,44925,45286,361
YEL059C-A,id001,three_prime_UTR,chrV:42329-42400,-,none,chrV,42329,42400,71
YEL060C,id001,three_prime_UTR,chrV:39812-40046,-,none,chrV,39812,40046,234
YEL061C,id001,three_prime_UTR,chrV:36279-36535,-,none,chrV,36279,36535,256
YEL062W,id001,three_prime_UTR,chrV:36254-36375,+,none,chrV,36254,36375,121
YEL063C,id001,three_prime_UTR,chrV:31377-31694,-,none,chrV,31377,31694,317
YEL064C,id004,three_prime_UTR,chrV:29492-29797,-,none,chrV,29492,29797,305
YEL065W,id001,three_prime_UTR,chrV:29543-29608,+,none,chrV,29543,29608,65
YEL066W,id004,three_prime_UTR,chrV:27206-27291,+,none,chrV,27206,27291,85
YEL068C,id001,three_prime_UTR,chrV:25397-25646,-,none,chrV,25397,25646,249
YEL071W,id001,three_prime_UTR,chrV:17845-17953,+,none,chrV,17845,17953,108
YEL072W,id002,three_prime_UTR,chrV:14415-14724,+,none,chrV,14415,14724,309
YEL073C,id004,three_prime_UTR,chrV:6526-7230,-,none,chrV,6526,7230,704
YER001W,id006,three_prime_UTR,chrV:155808-156055,+,none,chrV,155808,156055,247
YER002W,id001,three_prime_UTR,chrV:157498-157606,+,none,chrV,157498,157606,108
YER003C,id001,three_prime_UTR,chrV:157442-157736,-,none,chrV,157442,157736,294
YER004W,id001,three_prime_UTR,chrV:160275-160534,+,none,chrV,160275,160534,259
YER005W,id001,three_prime_UTR,chrV:162442-162733,+,none,chrV,162442,162733,291
YER006W,id004,three_prime_UTR,chrV:164285-164435,+,none,chrV,164285,164435,150
YER007C-A,id002,three_prime_UTR,chrV:165781-166237,-,none,chrV,165781,166237,456
YER007W,id003,three_prime_UTR,chrV:166083-166226,+,none,chrV,166083,166226,143
YER008C,id002,three_prime_UTR,chrV:167724-167808,-,none,chrV,167724,167808,84
YER009W,id002,three_prime_UTR,chrV:172492-172742,+,none,chrV,172492,172742,250
