gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YDR174W,id003,three_prime_UTR,chrIV:812850-813225,+,none,chrIV,812850,813225,375
YDR175C,id001,three_prime_UTR,chrIV:813016-813193,-,none,chrIV,813016,813193,177
YDR176W,id001,three_prime_UTR,chrIV:816560-816888,+,none,chrIV,816560,816888,328
YDR177W,id001,three_prime_UTR,chrIV:817525-817718,+,none,chrIV,817525,817718,193
YDR178W,id001,three_prime_UTR,chrIV:818495-819017,+,none,chrIV,818495,819017,522
YDR179C,id001,three_prime_UTR,chrIV:818559-818708,-,none,chrIV,818559,818708,149
YDR179W-A,id004,three_prime_UTR,chrIV:820824-820988,+,none,chrIV,820824,820988,164
YDR180W,id001,three_prime_UTR,chrIV:825776-825827,+,none,chrIV,825776,825827,51
YDR181C,id002,three_prime_UTR,chrIV:825704-825910,-,none,chrIV,825704,825910,206
YDR182W,id001,three_prime_UTR,chrIV:829057-829215,+,none,chrIV,829057,829215,158
YDR182W-A,id003,three_prime_UTR,chrIV:829354-829633,+,none,chrIV,829354,829633,279
YDR183C-A,id001,three_prime_UTR,chrIV:830388-830397,-,none,chrIV,830388,830397,9
YDR183W,id003,three_prime_UTR,chrIV:830277-830472,+,none,chrIV,830277,830472,195
YDR184C,id001,three_prime_UTR,chrIV:830407-830629,-,none,chrIV,830407,830629,222
YDR185C,id001,three_prime_UTR,chrIV:831688-831934,-,none,chrIV,831688,831934,246
YDR186C,id001,three_prime_UTR,chrIV:832737-832859,-,none,chrIV,832737,832859,122
YDR188W,id006,three_prime_UTR,chrIV:838061-838224,+,none,chrIV,838061,838224,163
YDR189W,id002,three_prime_UTR,chrIV:840392-840506,+,none,chrIV,840392,840506,114
YDR190C,id001,three_prime_UTR,chrIV:840304-840604,-,none,chrIV,840304,840604,300
YDR191W,id002,three_prime_UTR,chrIV:843449-843558,+,none,chrIV,843449,843558,109
YDR192C,id003,three_prime_UTR,chrIV:843477-843569,-,none,chrIV,843477,843569,92
YDR194C,id001,three_prime_UTR,chrIV:845797-845952,-,none,chrIV,845797,845952,155
YDR195W,id001,three_prime_UTR,chrIV:850200-850284,+,none,chrIV,850200,850284,84
YDR196C,id006,three_prime_UTR,chrIV:850036-850274,-,none,chrIV,850036,850274,238
YDR197W,id001,three_prime_UTR,chrIV:852397-852768,+,none,chrIV,852397,852768,371
YDR198C,id001,three_prime_UTR,chrIV:852343-852533,-,none,chrIV,852343,852533,190
YDR200C,id001,three_prime_UTR,chrIV:854143-854279,-,none,chrIV,854143,854279,136
YDR201W,id003,three_prime_UTR,chrIV:856814-857203,+,none,chrIV,856814,857203,389
YDR202C,id001,three_prime_UTR,chrIV:856589-856898,-,none,chrIV,856589,856898,309
YDR204W,id001,three_prime_UTR,chrIV:859144-859416,+,none,chrIV,859144,859416,272
YDR205W,id001,three_prime_UTR,chrIV:861520-861621,+,none,chrIV,861520,861621,101
YDR207C,id001,three_prime_UTR,chrIV:864918-865012,-,none,chrIV,864918,865012,94
YDR208W,id002,three_prime_UTR,chrIV:870563-870697,+,none,chrIV,870563,870697,134
YDR210W,id001,three_prime_UTR,chrIV:871301-871707,+,none,chrIV,871301,871707,406
YDR211W,id001,three_prime_UTR,chrIV:886865-887205,+,none,chrIV,886865,887205,340
YDR212W,id001,three_prime_UTR,chrIV:888911-889651,+,none,chrIV,888911,889651,740
YDR213W,id002,three_prime_UTR,chrIV:892492-892532,+,none,chrIV,892492,892532,40
YDR214W,id001,three_prime_UTR,chrIV:893927-894476,+,none,chrIV,893927,894476,549
YDR215C,id001,three_prime_UTR,chrIV:892607-894089,-,none,chrIV,892607,894089,1482
YDR219C,id001,three_prime_UTR,chrIV:905200-905455,-,none,chrIV,905200,905455,255
YDR221W,id001,three_prime_UTR,chrIV:909438-910074,+,none,chrIV,909438,910074,636
YDR222W,id002,three_prime_UTR,chrIV:911301-911452,+,none,chrIV,911301,911452,151
YDR223W,id001,three_prime_UTR,chrIV:913502-913856,+,none,chrIV,913502,913856,354
YDR224C,id006,three_prime_UTR,chrIV:914175-914317,-,none,chrIV,914175,914317,142
YDR225W,id005,three_prime_UTR,chrIV:915928-916087,+,none,chrIV,915928,916087,159
YDR226W,id007,three_prime_UTR,chrIV:917154-917471,+,none,chrIV,917154,917471,317
YDR227W,id001,three_prime_UTR,chrIV:921647-921813,+,none,chrIV,921647,921813,166
YDR228C,id001,three_prime_UTR,chrIV:921859-921926,-,none,chrIV,921859,921926,67
YDR229W,id003,three_prime_UTR,chrIV:926146-926216,+,none,chrIV,926146,926216,70
YDR231C,id001,three_prime_UTR,chrIV:925996-926293,-,none,chrIV,925996,926293,297
YDR232W,id001,three_prime_UTR,chrIV:929098-929526,+,none,chrIV,929098,929526,428
YDR233C,id002,three_prime_UTR,chrIV:929321-929470,-,none,chrIV,929321,929470,149
YDR234W,id002,three_prime_UTR,chrIV:933210-933376,+,none,chrIV,933210,933376,166
YDR235W,id002,three_prime_UTR,chrIV:935138-935221,+,none,chrIV,935138,935221,83
YDR236C,id001,three_prime_UTR,chrIV:935127-935236,-,none,chrIV,935127,935236,109
YDR237W,id004,three_prime_UTR,chrIV:937493-937781,+,none,chrIV,937493,937781,288
YDR238C,id001,three_prime_UTR,chrIV:937508-937895,-,none,chrIV,937508,937895,387
YDR239C,id001,three_prime_UTR,chrIV:940981-941057,-,none,chrIV,940981,941057,76
YDR240C,id001,three_prime_UTR,chrIV:943615-943674,-,none,chrIV,943615,943674,59
YDR242W,id001,three_prime_UTR,chrIV:948456-948601,+,none,chrIV,948456,948601,145
YDR243C,id001,three_prime_UTR,chrIV:946914-948518,-,none,chrIV,946914,948518,1604
YDR244W,id002,three_prime_UTR,chrIV:952401-952595,+,none,chrIV,952401,952595,194
YDR245W,id001,three_prime_UTR,chrIV:953981-954132,+,none,chrIV,953981,954132,151
YDR246W,id001,three_prime_UTR,chrIV:954947-955151,+,none,chrIV,954947,955151,204
YDR247W,id001,three_prime_UTR,chrIV:957398-957788,+,none,chrIV,957398,957788,390
YDR248C,id002,three_prime_UTR,chrIV:957484-957758,-,none,chrIV,957484,957758,274
YDR249C,id001,three_prime_UTR,chrIV:958558-958681,-,none,chrIV,958558,958681,123
YDR250C,id001,three_prime_UTR,chrIV:959958-960086,-,none,chrIV,959958,960086,128
YDR251W,id001,three_prime_UTR,chrIV:963106-963261,+,none,chrIV,963106,963261,155
YDR252W,id001,three_prime_UTR,chrIV:963861-964788,+,none,chrIV,963861,964788,927
YDR253C,id001,three_prime_UTR,chrIV:963338-963990,-,none,chrIV,963338,963990,652
YDR254W,id001,three_prime_UTR,chrIV:966489-967072,+,none,chrIV,966489,967072,583
YDR255C,id001,three_prime_UTR,chrIV:965299-966557,-,none,chrIV,965299,966557,1258
YDR256C,id001,three_prime_UTR,chrIV:967993-968133,-,none,chrIV,967993,968133,140
YDR257C,id002,three_prime_UTR,chrIV:969644-969990,-,none,chrIV,969644,969990,346
YDR258C,id001,three_prime_UTR,chrIV:971702-971808,-,none,chrIV,971702,971808,106
YDR259C,id003,three_prime_UTR,chrIV:974485-974631,-,none,chrIV,974485,974631,146
YDR260C,id001,three_prime_UTR,chrIV:975801-976717,-,none,chrIV,975801,976717,916
YDR261C,id001,three_prime_UTR,chrIV:977355-977521,-,none,chrIV,977355,977521,166
YDR262W,id001,three_prime_UTR,chrIV:993952-994499,+,none,chrIV,993952,994499,547
YDR263C,id001,three_prime_UTR,chrIV:994016-994242,-,none,chrIV,994016,994242,226
YDR264C,id001,three_prime_UTR,chrIV:995564-996029,-,none,chrIV,995564,996029,465
YDR265W,id001,three_prime_UTR,chrIV:999877-1000092,+,none,chrIV,999877,1000092,215
YDR266C,id001,three_prime_UTR,chrIV:999976-1000104,-,none,chrIV,999976,1000104,128
YDR267C,id001,three_prime_UTR,chrIV:1002188-1002510,-,none,chrIV,1002188,1002510,322
YDR268W,id001,three_prime_UTR,chrIV:1005143-1005276,+,none,chrIV,1005143,1005276,133
YDR270W,id001,three_prime_UTR,chrIV:1008689-1008767,+,none,chrIV,1008689,1008767,78
YDR271C,id001,three_prime_UTR,chrIV:1007978-1008395,-,none,chrIV,1007978,1008395,417
YDR272W,id001,three_prime_UTR,chrIV:1009834-1010859,+,none,chrIV,1009834,1010859,1025
YDR273W,id001,three_prime_UTR,chrIV:1011273-1011403,+,none,chrIV,1011273,1011403,130
YDR274C,id001,three_prime_UTR,chrIV:1011243-1011589,-,none,chrIV,1011243,1011589,346
YDR275W,id001,three_prime_UTR,chrIV:1012959-1013260,+,none,chrIV,1012959,1013260,301
YDR276C,id002,three_prime_UTR,chrIV:1012990-1013476,-,none,chrIV,1012990,1013476,486
YDR277C,id001,three_prime_UTR,chrIV:1014108-1014401,-,none,chrIV,1014108,1014401,293
YDR279W,id003,three_prime_UTR,chrIV:1020420-1020455,+,none,chrIV,1020420,1020455,35
YDR280W,id004,three_prime_UTR,chrIV:1021664-1021771,+,none,chrIV,1021664,1021771,107
YDR281C,id001,three_prime_UTR,chrIV:1021667-1022007,-,none,chrIV,1021667,1022007,340
YDR282C,id001,three_prime_UTR,chrIV:1023220-1023511,-,none,chrIV,1023220,1023511,291
YDR284C,id001,three_prime_UTR,chrIV:1030377-1030550,-,none,chrIV,1030377,1030550,173
YDR286C,id002,three_prime_UTR,chrIV:1035110-1035231,-,none,chrIV,1035110,1035231,121
YDR287W,id002,three_prime_UTR,chrIV:1036873-1037457,+,none,chrIV,1036873,1037457,584
YDR288W,id002,three_prime_UTR,chrIV:1038106-1038288,+,none,chrIV,1038106,1038288,182
YDR289C,id001,three_prime_UTR,chrIV:1037855-1038280,-,none,chrIV,1037855,1038280,425
YDR291W,id001,three_prime_UTR,chrIV:1042961-1043251,+,none,chrIV,1042961,1043251,290
YDR292C,id001,three_prime_UTR,chrIV:1042757-1043146,-,none,chrIV,1042757,1043146,389
YDR293C,id003,three_prime_UTR,chrIV:1045313-1045640,-,none,chrIV,1045313,1045640,327
YDR294C,id001,three_prime_UTR,chrIV:1050405-1050459,-,none,chrIV,1050405,1050459,54
YDR295C,id001,three_prime_UTR,chrIV:1052542-1052623,-,none,chrIV,1052542,1052623,81
YDR296W,id003,three_prime_UTR,chrIV:1055892-1056139,+,none,chrIV,1055892,1056139,247
YDR297W,id001,three_prime_UTR,chrIV:1057600-1057770,+,none,chrIV,1057600,1057770,170
YDR298C,id001,three_prime_UTR,chrIV:1057999-1058176,-,none,chrIV,1057999,1058176,177
YDR299W,id001,three_prime_UTR,chrIV:1061231-1061523,+,none,chrIV,1061231,1061523,292
YDR300C,id001,three_prime_UTR,chrIV:1060851-1061505,-,none,chrIV,1060851,1061505,654
YDR301W,id001,three_prime_UTR,chrIV:1067425-1067556,+,none,chrIV,1067425,1067556,131
YDR302W,id001,three_prime_UTR,chrIV:1068390-1068597,+,none,chrIV,1068390,1068597,207
YDR303C,id001,three_prime_UTR,chrIV:1068481-1068729,-,none,chrIV,1068481,1068729,248
YDR304C,id003,three_prime_UTR,chrIV:1071761-1071880,-,none,chrIV,1071761,1071880,119
YDR305C,id001,three_prime_UTR,chrIV:1072659-1072746,-,none,chrIV,1072659,1072746,87
YDR306C,id001,three_prime_UTR,chrIV:1073127-1073735,-,none,chrIV,1073127,1073735,608
YDR307W,id001,three_prime_UTR,chrIV:1077853-1078050,+,none,chrIV,1077853,1078050,197
YDR308C,id001,three_prime_UTR,chrIV:1075773-1078027,-,none,chrIV,1075773,1078027,2254
YDR309C,id004,three_prime_UTR,chrIV:1078684-1079048,-,none,chrIV,1078684,1079048,364
YDR311W,id003,three_prime_UTR,chrIV:1086993-1087097,+,none,chrIV,1086993,1087097,104
YDR312W,id002,three_prime_UTR,chrIV:1088942-1089165,+,none,chrIV,1088942,1089165,223
YDR313C,id001,three_prime_UTR,chrIV:1089034-1089219,-,none,chrIV,1089034,1089219,185
YDR315C,id001,three_prime_UTR,chrIV:1092551-1092741,-,none,chrIV,1092551,1092741,190
YDR316W,id001,three_prime_UTR,chrIV:1095178-1095276,+,none,chrIV,1095178,1095276,98
YDR317W,id001,three_prime_UTR,chrIV:1103428-1103554,+,none,chrIV,1103428,1103554,126
YDR318W,id001,three_prime_UTR,chrIV:1104947-1105159,+,none,chrIV,1104947,1105159,212
YDR319C,id001,three_prime_UTR,chrIV:1104140-1105003,-,none,chrIV,1104140,1105003,863
YDR320C,id001,three_prime_UTR,chrIV:1106004-1106095,-,none,chrIV,1106004,1106095,91
YDR320C-A,id009,three_prime_UTR,chrIV:1108128-1108280,-,none,chrIV,1108128,1108280,152
YDR320W-B,id001,three_prime_UTR,chrIV:1108621-1109176,+,none,chrIV,1108621,1109176,555
YDR321W,id001,three_prime_UTR,chrIV:1109847-1110101,+,none,chrIV,1109847,1110101,254
YDR322C-A,id002,three_prime_UTR,chrIV:1111649-1112003,-,none,chrIV,1111649,1112003,354
YDR322W,id001,three_prime_UTR,chrIV:1111692-1111872,+,none,chrIV,1111692,1111872,180
YDR323C,id001,three_prime_UTR,chrIV:1112294-1112480,-,none,chrIV,1112294,1112480,186
YDR325W,id001,three_prime_UTR,chrIV:1120233-1120540,+,none,chrIV,1120233,1120540,307
YDR328C,id001,three_prime_UTR,chrIV:1125145-1125434,-,none,chrIV,1125145,1125434,289
YDR329C,id001,three_prime_UTR,chrIV:1126164-1126270,-,none,chrIV,1126164,1126270,106
YDR330W,id001,three_prime_UTR,chrIV:1129374-1129603,+,none,chrIV,1129374,1129603,229
YDR331W,id002,three_prime_UTR,chrIV:1130823-1130961,+,none,chrIV,1130823,1130961,138
YDR332W,id001,three_prime_UTR,chrIV:1133070-1133155,+,none,chrIV,1133070,1133155,85
YDR333C,id001,three_prime_UTR,chrIV:1133021-1133260,-,none,chrIV,1133021,1133260,239
YDR335W,id001,three_prime_UTR,chrIV:1144842-1144954,+,none,chrIV,1144842,1144954,112
YDR336W,id003,three_prime_UTR,chrIV:1146036-1146134,+,none,chrIV,1146036,1146134,98
YDR337W,id002,three_prime_UTR,chrIV:1147179-1147408,+,none,chrIV,1147179,1147408,229
YDR338C,id002,three_prime_UTR,chrIV:1147247-1147379,-,none,chrIV,1147247,1147379,132
YDR339C,id002,three_prime_UTR,chrIV:1149459-1149951,-,none,chrIV,1149459,1149951,492
YDR341C,id001,three_prime_UTR,chrIV:1151583-1151803,-,none,chrIV,1151583,1151803,220
YDR342C,id001,three_prime_UTR,chrIV:1154074-1154216,-,none,chrIV,1154074,1154216,142
YDR343C,id001,three_prime_UTR,chrIV:1159269-1159608,-,none,chrIV,1159269,1159608,339
YDR345C,id001,three_prime_UTR,chrIV:1162818-1162957,-,none,chrIV,1162818,1162957,139
YDR346C,id001,three_prime_UTR,chrIV:1166895-1167214,-,none,chrIV,1166895,1167214,319
YDR347W,id001,three_prime_UTR,chrIV:1170143-1170267,+,none,chrIV,1170143,1170267,124
YDR348C,id002,three_prime_UTR,chrIV:1170024-1170326,-,none,chrIV,1170024,1170326,302
YDR349C,id003,three_prime_UTR,chrIV:1172232-1172386,-,none,chrIV,1172232,1172386,154
YDR350C,id001,three_prime_UTR,chrIV:1176047-1176120,-,none,chrIV,1176047,1176120,73
YDR351W,id001,three_prime_UTR,chrIV:1181260-1181414,+,none,chrIV,1181260,1181414,154
YDR352W,id003,three_prime_UTR,chrIV:1182754-1183315,+,none,chrIV,1182754,1183315,561
YDR353W,id006,three_prime_UTR,chrIV:1184258-1184534,+,none,chrIV,1184258,1184534,276
YDR354W,id001,three_prime_UTR,chrIV:1185889-1186001,+,none,chrIV,1185889,1186001,112
YDR357C,id002,three_prime_UTR,chrIV:1189093-1189199,-,none,chrIV,1189093,1189199,106
YDR358W,id001,three_prime_UTR,chrIV:1191732-1191948,+,none,chrIV,1191732,1191948,216
YDR361C,id001,three_prime_UTR,chrIV:1194891-1195412,-,none,chrIV,1194891,1195412,521
YDR362C,id001,three_prime_UTR,chrIV:1196464-1196679,-,none,chrIV,1196464,1196679,215
YDR363W,id001,three_prime_UTR,chrIV:1200553-1201491,+,none,chrIV,1200553,1201491,938
YDR363W-A,id002,three_prime_UTR,chrIV:1202397-1202901,+,none,chrIV,1202397,1202901,504
YDR364C,id001,three_prime_UTR,chrIV:1201902-1202843,-,none,chrIV,1201902,1202843,941
YDR365C,id001,three_prime_UTR,chrIV:1204384-1204497,-,none,chrIV,1204384,1204497,113
YDR367W,id002,three_prime_UTR,chrIV:1213614-1213861,+,none,chrIV,1213614,1213861,247
YDR368W,id003,three_prime_UTR,chrIV:1214842-1215015,+,none,chrIV,1214842,1215015,173
YDR370C,id002,three_prime_UTR,chrIV:1217660-1217782,-,none,chrIV,1217660,1217782,122
YDR371C-A,id002,three_prime_UTR,chrIV:1219340-1219509,-,none,chrIV,1219340,1219509,169
YDR371W,id002,three_prime_UTR,chrIV:1220948-1221086,+,none,chrIV,1220948,1221086,138
YDR372C,id001,three_prime_UTR,chrIV:1220889-1221112,-,none,chrIV,1220889,1221112,223
YDR373W,id002,three_prime_UTR,chrIV:1223331-1223462,+,none,chrIV,1223331,1223462,131
YDR374W-A,id001,three_prime_UTR,chrIV:1225026-1225357,+,none,chrIV,1225026,1225357,331
YDR375C,id002,three_prime_UTR,chrIV:1225091-1225166,-,none,chrIV,1225091,1225166,75
YDR376W,id001,three_prime_UTR,chrIV:1228303-1228469,+,none,chrIV,1228303,1228469,166
YDR377W,id002,three_prime_UTR,chrIV:1228916-1229643,+,none,chrIV,1228916,1229643,727
YDR378C,id001,three_prime_UTR,chrIV:1229047-1229349,-,none,chrIV,1229047,1229349,302
YDR379C-A,id001,three_prime_UTR,chrIV:1233148-1233278,-,none,chrIV,1233148,1233278,130
YDR379W,id004,three_prime_UTR,chrIV:1233196-1233274,+,none,chrIV,1233196,1233274,78
YDR380W,id005,three_prime_UTR,chrIV:1236125-1236269,+,none,chrIV,1236125,1236269,144
YDR381C-A,id002,three_prime_UTR,chrIV:1238198-1238312,-,none,chrIV,1238198,1238312,114
YDR381W,id001,three_prime_UTR,chrIV:1238004-1238352,+,none,chrIV,1238004,1238352,348
YDR382W,id001,three_prime_UTR,chrIV:1239824-1240067,+,none,chrIV,1239824,1240067,243
YDR383C,id001,three_prime_UTR,chrIV:1238408-1239960,-,none,chrIV,1238408,1239960,1552
YDR384C,id001,three_prime_UTR,chrIV:1241044-1241204,-,none,chrIV,1241044,1241204,160
YDR385W,id001,three_prime_UTR,chrIV:1245758-1245963,+,none,chrIV,1245758,1245963,205
YDR386W,id001,three_prime_UTR,chrIV:1247982-1248210,+,none,chrIV,1247982,1248210,228
YDR387C,id002,three_prime_UTR,chrIV:1247948-1248154,-,none,chrIV,1247948,1248154,206
YDR388W,id001,three_prime_UTR,chrIV:1251634-1252152,+,none,chrIV,1251634,1252152,518
YDR389W,id001,three_prime_UTR,chrIV:1254501-1254951,+,none,chrIV,1254501,1254951,450
YDR390C,id001,three_prime_UTR,chrIV:1254754-1254937,-,none,chrIV,1254754,1254937,183
YDR391C,id006,three_prime_UTR,chrIV:1257275-1257358,-,none,chrIV,1257275,1257358,83
YDR392W,id006,three_prime_UTR,chrIV:1259709-1259984,+,none,chrIV,1259709,1259984,275
YDR393W,id001,three_prime_UTR,chrIV:1261271-1261460,+,none,chrIV,1261271,1261460,189
YDR394W,id002,three_prime_UTR,chrIV:1262967-1263118,+,none,chrIV,1262967,1263118,151
YDR395W,id002,three_prime_UTR,chrIV:1266158-1266255,+,none,chrIV,1266158,1266255,97
YDR397C,id001,three_prime_UTR,chrIV:1266185-1266366,-,none,chrIV,1266185,1266366,181
YDR398W,id001,three_prime_UTR,chrIV:1269402-1269772,+,none,chrIV,1269402,1269772,370
YDR399W,id001,three_prime_UTR,chrIV:1270733-1270976,+,none,chrIV,1270733,1270976,243
YDR400W,id001,three_prime_UTR,chrIV:1272085-1272335,+,none,chrIV,1272085,1272335,250
YDR404C,id002,three_prime_UTR,chrIV:1276074-1276654,-,none,chrIV,1276074,1276654,580
YDR405W,id002,three_prime_UTR,chrIV:1278437-1279201,+,none,chrIV,1278437,1279201,764
YDR407C,id001,three_prime_UTR,chrIV:1284000-1284069,-,none,chrIV,1284000,1284069,69
YDR408C,id001,three_prime_UTR,chrIV:1288122-1288215,-,none,chrIV,1288122,1288215,93
YDR410C,id001,three_prime_UTR,chrIV:1292242-1292372,-,none,chrIV,1292242,1292372,130
YDR411C,id001,three_prime_UTR,chrIV:1293119-1293369,-,none,chrIV,1293119,1293369,250
YDR412W,id001,three_prime_UTR,chrIV:1295400-1295640,+,none,chrIV,1295400,1295640,240
YDR414C,id001,three_prime_UTR,chrIV:1295340-1295598,-,none,chrIV,1295340,1295598,258
YDR415C,id001,three_prime_UTR,chrIV:1296692-1297037,-,none,chrIV,1296692,1297037,345
YDR416W,id001,three_prime_UTR,chrIV:1301011-1301043,+,none,chrIV,1301011,1301043,32
YDR418W,id007,three_prime_UTR,chrIV:1302113-1302713,+,none,chrIV,1302113,1302713,600
YDR419W,id001,three_prime_UTR,chrIV:1305072-1305459,+,none,chrIV,1305072,1305459,387
YDR421W,id003,three_prime_UTR,chrIV:1314892-1314921,+,none,chrIV,1314892,1314921,29
YDR422C,id004,three_prime_UTR,chrIV:1315031-1315326,-,none,chrIV,1315031,1315326,295
YDR423C,id002,three_prime_UTR,chrIV:1317952-1318046,-,none,chrIV,1317952,1318046,94
YDR424C,id001,three_prime_UTR,chrIV:1319294-1319387,-,none,chrIV,1319294,1319387,93
YDR425W,id001,three_prime_UTR,chrIV:1321941-1322052,+,none,chrIV,1321941,1322052,111
YDR427W,id001,three_prime_UTR,chrIV:1323386-1324346,+,none,chrIV,1323386,1324346,960
YDR428C,id001,three_prime_UTR,chrIV:1322700-1323454,-,none,chrIV,1322700,1323454,754
YDR429C,id001,three_prime_UTR,chrIV:1323931-1324477,-,none,chrIV,1323931,1324477,546
YDR430C,id001,three_prime_UTR,chrIV:1325450-1325501,-,none,chrIV,1325450,1325501,51
YDR433W,id001,three_prime_UTR,chrIV:1330040-1330736,+,none,chrIV,1330040,1330736,696
YDR434W,id002,three_prime_UTR,chrIV:1332841-1332977,+,none,chrIV,1332841,1332977,136
YDR435C,id001,three_prime_UTR,chrIV:1332825-1332983,-,none,chrIV,1332825,1332983,158
YDR436W,id001,three_prime_UTR,chrIV:1336953-1337116,+,none,chrIV,1336953,1337116,163
YDR437W,id001,three_prime_UTR,chrIV:1337774-1339301,+,none,chrIV,1337774,1339301,1527
YDR438W,id004,three_prime_UTR,chrIV:1339386-1339472,+,none,chrIV,1339386,1339472,86
YDR439W,id002,three_prime_UTR,chrIV:1340719-1340974,+,none,chrIV,1340719,1340974,255
YDR440W,id001,three_prime_UTR,chrIV:1344241-1344470,+,none,chrIV,1344241,1344470,229
YDR441C,id001,three_prime_UTR,chrIV:1344160-1344517,-,none,chrIV,1344160,1344517,357
YDR442W,id001,three_prime_UTR,chrIV:1346039-1346810,+,none,chrIV,1346039,1346810,771
YDR444W,id001,three_prime_UTR,chrIV:1352353-1352433,+,none,chrIV,1352353,1352433,80
YDR447C,id003,three_prime_UTR,chrIV:1354576-1354829,-,none,chrIV,1354576,1354829,253
YDR448W,id002,three_prime_UTR,chrIV:1357369-1357472,+,none,chrIV,1357369,1357472,103
YDR449C,id001,three_prime_UTR,chrIV:1357116-1357580,-,none,chrIV,1357116,1357580,464
YDR450W,id002,three_prime_UTR,chrIV:1360798-1361096,+,none,chrIV,1360798,1361096,298
YDR451C,id001,three_prime_UTR,chrIV:1360781-1361120,-,none,chrIV,1360781,1361120,339
YDR452W,id001,three_prime_UTR,chrIV:1364902-1365090,+,none,chrIV,1364902,1365090,188
YDR453C,id003,three_prime_UTR,chrIV:1364885-1365072,-,none,chrIV,1364885,1365072,187
YDR454C,id001,three_prime_UTR,chrIV:1365758-1366264,-,none,chrIV,1365758,1366264,506
YDR456W,id001,three_prime_UTR,chrIV:1369386-1369518,+,none,chrIV,1369386,1369518,132
YDR458C,id001,three_prime_UTR,chrIV:1379809-1380055,-,none,chrIV,1379809,1380055,246
YDR459C,id005,three_prime_UTR,chrIV:1382144-1382319,-,none,chrIV,1382144,1382319,175
